,Name,Team,Age,Pos1,Pos2,Pos3,Tackles,Interceptions,Fouls,Offsides Won,Clearances,Dribbled Past,Blocks,Goals,Assists,Shots,Key Passes,Dribbles,Fouled,Offsides,Dispossessed,Bad Controls,Passes,Pass Accuracy,Crosses,Long Balls,Through Balls
433,Seko Fofana,SC Bastia,21,CM,NA,NA,1,0.785714286,1.2,0,0.4375,1.571428571,0.5,0.344827586,1,1.222222222,0.714285714,3.142857143,1,0,2.25,1.444444444,1.084848485,1.128440367,0,0.913043478,2.5
434,Thiago Motta,PSG,33,CM,NA,NA,1.571428571,0.857142857,0.9,0.5,0.5,2.285714286,0.5,0.344827586,0.5,0.444444444,0.714285714,0.571428571,1,0,1,0.777777778,2.821212121,1.21231979,0.333333333,1.52173913,2.5
435,Toni Kroos,Real Madrid,26,CM,NA,NA,1.428571429,0.928571429,1.1,0,0.1875,2.428571429,0.5,0.344827586,5,0.666666667,2.571428571,1.142857143,1.5,0,0.5,0.444444444,2.296969697,1.230668414,4,3.173913043,2.5
436,Yacine Bammou,Nantes,24,CAM,ST,NA,0.428571429,0.214285714,1.5,0,0.25,0.714285714,0.5,1.379310345,1,1.444444444,0.714285714,0.428571429,0.5,1.5,1.625,1.444444444,0.618181818,1.010484928,0.666666667,0.391304348,0
437,Yann Sommer,Monchengladbach,27,GK,NA,NA,0,0,0,0,0.1875,0,0,0,0,0,0,0,0.1,0,0,0,1.187878788,0.908256881,0,3.043478261,0
438,Yevhen Konoplyanka,Sevilla,26,LW,NA,NA,0.428571429,0.5,0.7,0,0.125,0.714285714,0,1.379310345,2,1.777777778,1.571428571,2.285714286,0.8,0,1.125,0.888888889,0.472727273,1.04587156,4.666666667,0.173913043,0
439,Aaron Ramsey,Arsenal,25,CM,RM,NA,1.785714286,1.285714286,1.5,0,0.375,3,2,1.724137931,2,2.444444444,1.714285714,1.857142857,1.5,1,2.75,2.222222222,2.106060606,1.128440367,1.333333333,0.826086957,5
440,Adam Smith,Bournemouth,25,RB,NA,NA,1.642857143,1,1.1,0.5,1,1.285714286,1,0.689655172,0,0.555555556,0.714285714,2.142857143,1.6,0.5,0.625,1.222222222,0.890909091,1.104849279,1.333333333,0.52173913,0
441,Alberto Lora,Sporting Gijon,29,RB,NA,NA,1.571428571,1.714285714,1,1,1.375,1.428571429,0.5,0,2,0.222222222,1,0.285714286,0.8,0.5,0.375,0.666666667,1.039393939,0.99344692,1.333333333,0.652173913,0
442,Alejandro Arribas,Deportivo la Coruna,27,CB,NA,NA,1.285714286,2.357142857,1,5.5,3.125,1,2.5,0.689655172,0,0.444444444,0.142857143,0.428571429,1,0,0.5,0.222222222,1.06969697,0.965923984,0,1.043478261,0
443,Andrea Barzagli,Juventus,35,CB,NA,NA,0.642857143,1.571428571,0.2,1.5,1.9375,0.571428571,1.5,0.344827586,0,0.111111111,0.428571429,0.428571429,0.8,0,0.5,0.333333333,1.833333333,1.161205767,0.666666667,1.956521739,0
444,Andrea Raggi,Monaco,32,CB,RB,LB,0.928571429,1.285714286,0.5,3,2.25,0.714285714,1.5,0.689655172,0.5,0.222222222,0.285714286,0.142857143,0.6,0,0.5,0.111111111,0.972727273,1.03931848,0.333333333,1.086956522,0
445,Andreas Christensen,Monchengladbach,20,CB,NA,NA,1,1.928571429,0.4,4,2.625,0.571428571,3,1.034482759,0.5,0.555555556,0.142857143,0.285714286,0.7,0,0,0.333333333,1.812121212,1.148099607,0,1.347826087,0
446,Anthony Martial,Man United,20,LW,ST,NA,0.5,0.214285714,1.3,0,0.375,0.857142857,0.5,3.793103448,2,2,1.714285714,3.857142857,1.8,2.5,3.875,2.666666667,0.903030303,1.005242464,0.666666667,0.173913043,2.5
447,Aritz Elustondo,Real Sociedad,22,CB,RB,NA,1.714285714,1.857142857,1,3,2,1.142857143,1.5,0.344827586,0,0.555555556,0.428571429,0.714285714,0.8,0.5,0.5,0.555555556,1.1,1.023591088,1.666666667,0.782608696,0
448,Artur Ionita,Verona,25,CAM,NA,NA,1.642857143,1.214285714,2.1,0,0.3125,1.714285714,0.5,1.379310345,1,1.333333333,1.142857143,0.714285714,1,0.5,1.625,1,0.812121212,1.051114024,0.333333333,0.304347826,0
449,Aythami,Las Palmas,30,CB,NA,NA,1.071428571,2.428571429,0.9,5.5,3.375,0.714285714,3,0,0.5,0.333333333,0.285714286,0.142857143,0.4,0,0.125,0.111111111,1.53030303,1.089121887,0,1.782608696,0
450,Benjamin Moukandjo,Lorient,27,LM,RM,ST,0.357142857,0.214285714,1,0,0.25,0.428571429,0.5,4.482758621,0.5,2,0.857142857,1.428571429,1.1,2.5,2.125,2.555555556,0.639393939,0.955439056,0.666666667,0.347826087,2.5
451,Benoit Costil,Rennes,29,GK,NA,NA,0,0,0,0,0.4375,0,0,0,0,0,0,0,0.1,0,0,0,0.796969697,0.737876802,0,3.695652174,0
452,Blaise Matuidi,PSG,29,CM,CDM,NA,1.714285714,1.071428571,1.4,0,0.25,1.571428571,0.5,1.379310345,3,0.555555556,1.285714286,1,0.9,1,1.375,1.777777778,1.6,1.203145478,1,0.347826087,5
453,Bostjan Cesar,Chievo,34,CB,NA,NA,0.857142857,1.928571429,1.4,2.5,4.1875,0.714285714,4,0.344827586,0,0.555555556,0.142857143,0.142857143,0.9,0.5,0.125,0.444444444,1.045454545,1.069462647,0,1.391304348,0
454,Bruno Peres,Torino,26,RB,RM,NA,1.214285714,0.857142857,0.7,0,0.6875,0.857142857,1,1.034482759,2,1.444444444,1.571428571,4.428571429,1.1,0,1.75,1.777777778,0.909090909,1.079947575,3.666666667,1.47826087,2.5
455,Bruno Fernandes,Udinese,21,CAM,LW,NA,1.071428571,1.071428571,0.8,0,0.375,1.285714286,1,1.034482759,2,1.888888889,2,1.571428571,1.5,0,1.125,1.111111111,0.981818182,0.988204456,3,1,2.5
456,Bruno Villarreal,Villarreal,32,CM,NA,NA,1.214285714,2.214285714,0.7,0,1.5625,0.714285714,2,1.724137931,0.5,0.888888889,0.714285714,0.714285714,0.6,0,0.875,0.888888889,1.636363636,1.132372215,0,1.217391304,2.5
457,Damian Suarez,Getafe,28,RB,NA,NA,1.5,1.357142857,1.3,1.5,1.125,1.857142857,1,0,1.5,0.333333333,1.428571429,0.714285714,1.1,0,0.625,0.444444444,1.166666667,0.982961992,2.333333333,0.869565217,0
458,Daniel Didavi,Stuttgart,26,CAM,NA,NA,1.071428571,0.642857143,1.8,0,0.3125,1.714285714,0.5,4.482758621,1.5,3.444444444,1.857142857,1.714285714,1.9,1.5,1.75,2,0.954545455,1.01310616,1.666666667,0.608695652,2.5
459,David Abraham,Eintracht Frankfurt,30,CB,NA,NA,0.857142857,1.785714286,1.1,7,2.375,1,2,0,0,0.444444444,0.285714286,0.285714286,0.7,0,0.25,0.111111111,1.121212121,1.055045872,0,1.173913043,0
460,David Junca,Eibar,22,LB,NA,NA,1.714285714,1.285714286,1.1,2,0.9375,0.714285714,0.5,0,2,0.333333333,1,0.714285714,1.1,0.5,0.5,0.666666667,0.839393939,0.888597641,3,0.869565217,2.5
461,Lomban,Granada,29,CB,NA,NA,0.642857143,1.785714286,0.6,4,2.5,0.714285714,2.5,0,0,0.444444444,0.285714286,0,0.3,0,0,0.111111111,0.912121212,1.0327654,0,2,0
462,Diego Godin,Atletico Madrid,30,CB,NA,NA,1.642857143,2.357142857,1.2,0.5,3.1875,0.428571429,1.5,0.344827586,0.5,0.888888889,0.285714286,0.571428571,1.1,0.5,0.25,0.444444444,1.081818182,1.027522936,0,1.304347826,0
463,Diego Rolan,Bordeaux,23,ST,LW,RW,0.928571429,0.357142857,0.9,0,0.125,1.428571429,0,2.413793103,2,1.777777778,1.428571429,2.142857143,1.6,2.5,3.125,2.666666667,0.863636364,1.083879423,0.333333333,0.260869565,0
464,Dominik Kohr,Augsburg,22,CDM,NA,NA,1.428571429,2.142857143,2.1,0.5,1.5,2,2.5,0,1.5,0.888888889,0.428571429,0.571428571,1.4,0,0.875,0.555555556,1.093939394,1.015727392,0,1.130434783,0
465,Duje Cop,Malaga,26,ST,NA,NA,0.642857143,0.357142857,1,0,0.125,0.571428571,0.5,2.413793103,1.5,1.777777778,0.857142857,0.428571429,0.5,0.5,1.75,1.888888889,0.627272727,0.889908257,0.666666667,0.173913043,0
466,Eden Hazard,Chelsea,25,LM,CAM,NA,0.5,0.285714286,0.5,0,0.0625,0.714285714,0,1.379310345,1.5,1.333333333,3,4.142857143,2.3,1.5,1.875,1.888888889,1.384848485,1.127129751,1,1.043478261,2.5
467,Edin Dzeko,Roma,30,ST,NA,NA,0.285714286,0.071428571,1.4,0,0.4375,0.428571429,0.5,2.75862069,3,3,1,0.714285714,1.5,2,2.25,2.111111111,0.578787879,0.870249017,0,0.260869565,0
468,Emiliano Sala,Nantes,25,ST,NA,NA,0.714285714,0.285714286,1.6,0,0.375,1.142857143,0.5,2.068965517,1.5,2.222222222,1.428571429,1.142857143,1.3,4,2.625,2.777777778,0.566666667,0.905635649,0,0.173913043,2.5
469,Felipe Caicedo,Espanyol,27,ST,NA,NA,0.428571429,0.142857143,1.7,0,0.3125,0.428571429,0.5,2.75862069,0,1.444444444,0.714285714,1.428571429,1.2,4.5,1.5,2,0.487878788,0.990825688,0,0.130434783,0
470,Isco,Real Madrid,24,ST,NA,NA,0.714285714,0.571428571,0.9,0,0,1.142857143,0,1.034482759,3.5,1.444444444,2,2.571428571,1.3,1,1.875,1.777777778,1.154545455,1.169069463,2.333333333,0.52173913,5
471,Guido Carrillo,Monaco,25,ST,NA,NA,0.214285714,0.142857143,1.2,0,0.5625,0.428571429,0,1.379310345,1,1.555555556,0.428571429,0.142857143,0.6,2,1.125,1.111111111,0.521212121,0.865006553,0,0.130434783,0
472,Cabral,Celta Vigo,30,CB,NA,NA,2,2.428571429,1.3,1.5,2.8125,1.285714286,3,0,0,0.222222222,0.285714286,0,0.6,0.5,0.5,0.222222222,1.715151515,1.145478375,0,1.739130435,0
473,Hakan Calhanoglu,Bayer Leverkusen,22,CAM,LM,NA,0.928571429,0.857142857,1,0,0.3125,1.142857143,0,1.034482759,2.5,3.111111111,3.714285714,1.428571429,1,0.5,1.875,2.111111111,1.227272727,0.97378768,6,1.304347826,2.5
474,Havard Nordtveit,Monchengladbach,26,CB,CDM,RB,0.857142857,1.357142857,0.9,2,1.75,0.571428571,3,1.379310345,0.5,0.777777778,0.428571429,0.428571429,0.7,0,0.125,0.555555556,1.687878788,1.079947575,0.333333333,2.043478261,0
475,Henrikh Mkhitaryan,Man United,27,RM,NA,NA,1.214285714,1.071428571,1.7,0,0.3125,1.142857143,0.5,3.793103448,7.5,2.888888889,3.857142857,3.714285714,1.9,3,2.875,1.444444444,1.315151515,0.992136304,3.333333333,0.565217391,2.5
476,Ibrahim Afellay,Stoke,30,RW,CAM,NA,0.642857143,0.285714286,0.6,0,0.25,1,0,0.689655172,1,1.444444444,1,1.857142857,1.2,0.5,1.25,1.555555556,1.245454545,1.182175623,1.333333333,0.956521739,0
477,Isma Lopez,Sporting Gijon,26,LB,LM,NA,1.714285714,0.928571429,0.6,1,1.1875,1.857142857,1,0.689655172,0,0.555555556,0.714285714,0.857142857,0.7,0.5,0.625,0.777777778,0.954545455,0.937090433,1.333333333,0.782608696,2.5
478,Ivo Ilicevic,Hamburger,29,LM,RM,NA,1.285714286,0.928571429,1.3,0,0.1875,1.714285714,0.5,1.379310345,1,1.555555556,1.142857143,2.142857143,1.4,1,0.875,1.444444444,0.748484848,0.975098296,1,0.304347826,0
479,Jack Butland,Stoke,23,GK,NA,NA,0,0,0,0,0.375,0.142857143,0,0,0,0,0,0.142857143,0,0,0,0.111111111,0.863636364,0.651376147,0,3.608695652,0
480,Jacques Zoua,Ajaccio,24,LW,ST,RW,0.071428571,0.142857143,1.1,0,0.1875,0.428571429,0.5,1.724137931,1,1.666666667,1.571428571,1,1.4,2.5,2.75,2.777777778,0.763636364,1.024901704,0.666666667,0.130434783,0
481,Jairo Samperio,Mainz,23,LM,RM,NA,0.571428571,1.071428571,1.2,0,0.1875,1.714285714,0.5,2.413793103,2.5,1.444444444,1.428571429,2.571428571,1.6,1.5,2.875,2.111111111,0.606060606,0.849279161,0.333333333,0.217391304,5
482,Jason Puncheon,Crystal Palace,30,CM,LM,NA,1.214285714,0.642857143,1.1,0,0.3125,2.142857143,0.5,0.689655172,1.5,1.888888889,2.714285714,2.142857143,0.9,1,2,1.888888889,1.212121212,1.048492792,5.333333333,0.913043478,0
483,Javi Lopez,Espanyol,30,RB,CDM,NA,2.428571429,1.785714286,1.5,2,1.5625,2,1,0,1,0.111111111,0.285714286,0.857142857,1,0,0.625,0.888888889,0.875757576,0.931847969,1.333333333,0.695652174,0
484,Javier Manquillo,Marseille,22,LB,RB,NA,1.785714286,2,0.8,2,1.25,0.571428571,1,0,0.5,0.222222222,0.714285714,1.142857143,0.9,0.5,0.5,0.888888889,1.363636364,1.081258191,0.666666667,0.47826087,0
485,Javi Varas,Las Palmas,33,GK,NA,NA,0.071428571,0.142857143,0.1,0,0.6875,0,0,0,0,0,0,0.285714286,0.2,0,0,0,1.036363636,0.749672346,0,3.695652174,0
486,Jeremy Morel,Lyon,32,CB,LB,NA,1.214285714,1.357142857,0.5,2.5,1.375,1,1,0,0.5,0.333333333,1.285714286,0.714285714,0.6,0.5,0.625,0.666666667,1.348484848,1.051114024,1.333333333,0.695652174,0
487,Jerome Le Moigne,Ajaccio,33,CDM,NA,NA,1,2.071428571,1.7,0,0.75,1,0.5,0,0.5,0.444444444,0.571428571,0.571428571,0.7,0,0.375,0.555555556,1.227272727,1.04587156,0.333333333,1.043478261,0
488,Jordi Alba,Barcelona,27,LB,NA,NA,1.214285714,1.428571429,0.6,2.5,1,1,1,0,3,0.222222222,0.857142857,0.142857143,0.5,0.5,0.625,0.666666667,2.015151515,1.142857143,0.666666667,0.739130435,2.5
489,Joshua King,Bournemouth,24,LW,ST,RW,0.714285714,0.214285714,1.2,0,0.25,0.571428571,0,2.068965517,1,2,1.142857143,2.142857143,0.9,2.5,2,3.111111111,0.436363636,1.007863696,0.666666667,0.043478261,0
490,Julian Baumgartlinger,Mainz,28,CDM,NA,NA,2.642857143,1.785714286,1.9,0,1.1875,3.142857143,1.5,0.689655172,0.5,0.444444444,1,0.714285714,1.8,0,0.875,1.111111111,1.460606061,1.094364351,0,1.173913043,0
491,Kader Mangane,Ajaccio,33,CB,CDM,NA,1.357142857,1.5,1.1,4,2.9375,1.142857143,1.5,0.344827586,0.5,0.555555556,0.714285714,0.428571429,0.7,0.5,0.375,0.555555556,0.993939394,0.977719528,0,1.47826087,0
492,Keita,Lazio,21,LW,NA,NA,0.214285714,0.214285714,0.9,0,0,0.428571429,0,1.379310345,1,2.222222222,1.857142857,3.142857143,1.5,1.5,1.5,1.222222222,0.53030303,1.119266055,2.666666667,0.130434783,2.5
493,Kevin Gameiro,Sevilla,29,ST,NA,NA,0.5,0.214285714,0.3,0,0.25,0.571428571,0,5.517241379,2,2.555555556,1.142857143,0.857142857,0.6,4,1.375,1.555555556,0.4,0.975098296,0.333333333,0.043478261,0
494,Kevin Monnet-Paquet,Saint-Etienne,27,ST,LW,RW,0.785714286,0.642857143,0.9,0,0.1875,0.714285714,0.5,0.689655172,1,1.666666667,1.142857143,1.714285714,0.7,3,3,2.222222222,0.721212121,1.002621232,1.333333333,0.086956522,0
495,Khalid Boutaib,Ajaccio,29,ST,NA,NA,0.857142857,0.5,1.4,0,0.4375,1.714285714,0,2.068965517,0.5,2,1.285714286,0.428571429,1,3.5,1.875,2.555555556,0.663636364,0.942332896,0.666666667,0.130434783,0
496,Klaas-Jan Huntelaar,Schalke,32,ST,NA,NA,0.142857143,0.214285714,1.6,0,0.375,0.428571429,0.5,4.137931034,1.5,2.555555556,1.142857143,0.714285714,1.3,3.5,1.5,1.666666667,0.512121212,0.952817824,0.333333333,0.086956522,0
497,Konstantin Rausch,Darmstadt,26,LB,LM,NA,0.714285714,0.857142857,0.5,0,0.5,1.142857143,0,0.689655172,2.5,1.444444444,1.571428571,0.285714286,0.9,1,0.5,1.333333333,0.493939394,0.76802097,3,0.565217391,0
498,Lamine Gassama,Lorient,26,RB,NA,NA,1.5,2.214285714,1,2,1.25,0.571428571,0.5,0,0.5,0,0.571428571,1.857142857,2.3,0,1.125,1.111111111,1.181818182,1.041939712,1.666666667,0.739130435,0
499,Leandro Bacuna,Aston Villa,24,RB,RM,NA,1.071428571,1.285714286,1.2,1,1.0625,1.142857143,0.5,0.344827586,0,1.111111111,0.714285714,1.142857143,0.4,0.5,0.75,0.777777778,1.106060606,1.017038008,2.333333333,1.304347826,0
500,Lee Cattermole,Sunderland,28,CM,NA,NA,1.285714286,1.214285714,1.3,0,0.625,2.285714286,3,0,0,0.444444444,1,0.571428571,0.5,0,1,0.444444444,0.909090909,0.992136304,0.333333333,0.913043478,5
501,Lukasz Skorupski,Empoli,25,GK,NA,NA,0,0,0,0,0.8125,0,0,0,0,0,0,0,0.2,0,0,0,0.645454545,0.872870249,0,1.47826087,0
502,Manu Trigueros,Villarreal,24,CM,NA,NA,1.357142857,0.785714286,0.9,0,0.5625,1,0.5,0.689655172,0.5,1,0.714285714,0.285714286,0.7,0.5,0.875,0.777777778,1.145454545,1.073394495,0,1.217391304,2.5
503,Marco Parolo,Lazio,31,CM,NA,NA,1.642857143,1.571428571,1.7,0,1,1.857142857,0.5,1.034482759,0,2,1.714285714,0.142857143,0.7,0.5,0.75,1,1.124242424,1.030144168,1,1.217391304,0
504,Marcos Alonso,Fiorentina,25,CB,LB,NA,1.142857143,1.214285714,1.1,1,1.375,0.857142857,1.5,1.034482759,2,2,2,1,1,0,1.25,1.333333333,1.327272727,1.093053735,2.666666667,0.826086957,0
505,Mauro Dos Santos,Eibar,27,CB,NA,NA,1.142857143,2.071428571,1,5,2.9375,1.142857143,1.5,0,0.5,0.444444444,0.285714286,0.428571429,0.5,0,0.125,0.444444444,0.915151515,0.880733945,0,1.782608696,0
506,Maximilian Arnold,Wolfsburg,22,CM,RM,NA,0.928571429,0.571428571,1.6,0,0.25,1,0.5,1.034482759,1,1,2.142857143,0.857142857,2.5,0.5,1.375,1,1.206060606,1.111402359,0.666666667,1.52173913,0
507,Maxwel Cornet,Lyon,19,LW,NA,NA,0.5,0.285714286,0.9,0,0.125,0.857142857,0,2.75862069,0.5,1.111111111,1,0.714285714,0.7,2.5,1.25,1.666666667,0.46969697,0.961992136,1,0.043478261,0
508,Mehdi Lacen,Getafe,32,CM,NA,NA,2,1.571428571,1.7,0,0.875,2,0,0,0,0.444444444,0.428571429,0.857142857,1,0,1.625,0.777777778,1.351515152,1.070773263,0.333333333,1.347826087,0
509,Pablo Sarabia,Getafe,24,CM,LM,RM,1.071428571,0.714285714,1.3,0,0.25,2.142857143,0,2.413793103,3,2.222222222,3.571428571,2.142857143,1.9,2,2.75,2.555555556,0.890909091,0.982961992,6,0.608695652,0
510,Paolo Cannavaro,Sassuolo,35,CB,NA,NA,0.714285714,1.642857143,0.8,4,2.625,0.428571429,3.5,0,0.5,0.111111111,0.285714286,0.285714286,1,0,0.25,0.333333333,1.03030303,1.041939712,0,1.391304348,0
511,Pedro Leon,Getafe,29,RM,NA,NA,0.642857143,0.5,1.5,0,0.25,0.571428571,0,0.689655172,2,1.666666667,1.571428571,2.142857143,1,0,1.625,1.555555556,0.566666667,0.908256881,3.666666667,0.347826087,0
512,Per Skjelbred,Hertha Berlin,29,CM,RM,NA,1.285714286,1.857142857,2,0.5,0.5625,1.428571429,1,0,1,0.111111111,0.428571429,0.857142857,1.1,0,0.625,0.666666667,1.539393939,1.108781127,0,1.391304348,0
513,Peter Niemeyer,Darmstadt,32,CM,NA,NA,1.928571429,2.071428571,2.2,0,0.8125,2,2,0.689655172,0,1,0.285714286,0.142857143,1.7,0.5,0.25,0.555555556,0.709090909,0.72870249,0,0.565217391,0
514,Philipp Wollscheid,Stoke,27,CB,NA,NA,1.714285714,1.714285714,0.5,2.5,3.3125,1.285714286,3,0,0,0.111111111,0.285714286,0.571428571,0.6,0,0,0.333333333,1.193939394,1.107470511,0,1.260869565,0
515,Pierre-Emerick Aubameyang,Borussia Dortmund,27,ST,NA,NA,0.142857143,0.214285714,0.9,0,0.0625,0.428571429,0.5,8.620689655,2.5,4.222222222,1.285714286,0.714285714,0.5,4.5,1.25,1.444444444,0.503030303,0.900393185,0.666666667,0.043478261,0
516,Raffael,Monchengladbach,31,CAM,LW,ST,0.857142857,0.571428571,0.6,0,0,1.428571429,0.5,4.482758621,5,2.555555556,2.571428571,3.571428571,2,2.5,1.5,1.555555556,1.151515152,1.072083879,1.333333333,0.47826087,0
517,Ragnar Klavan,Augsburg,30,CB,NA,NA,0.928571429,1,0.8,2,3.625,0.428571429,4.5,0,0,0.333333333,0.285714286,0.428571429,0.5,0,0.125,0.222222222,1.466666667,1.117955439,0.333333333,1.782608696,0
518,Raheem Sterling,Man City,21,LW,CAM,NA,0.785714286,0.357142857,0.8,0,0.0625,1,0,2.068965517,1,1.888888889,1.571428571,1.857142857,1.7,1,2.625,1.333333333,0.827272727,1.117955439,0.666666667,0.130434783,2.5
519,Remy Riou,Nantes,28,GK,NA,NA,0.071428571,0,0,0,0.4375,0,0,0,0,0,0,0,0.2,0,0,0.111111111,0.86969697,0.76146789,0,4.217391304,0
520,Riccardo Gagliolo,Carpi,26,CB,LB,NA,2.142857143,2.5,1.5,3,3.3125,2,2.5,0.344827586,0,0.444444444,0.571428571,0.857142857,2.4,0,0.25,0.666666667,0.957575758,0.917431193,0.333333333,1.130434783,0
521,Riccardo Montolivo,AC Milan,31,CM,NA,NA,1.357142857,2.642857143,0.7,0.5,0.875,1.428571429,2,0,0.5,1,0.857142857,0.857142857,1.4,0,1.125,0.888888889,1.890909091,1.076015727,0.333333333,2.782608696,2.5
522,Roberto Firmino,Liverpool,24,CAM,LW,NA,1.571428571,0.357142857,0.9,0,0.25,1.285714286,0.5,3.448275862,3.5,2.222222222,2.285714286,2,0.6,2.5,2.625,2,0.975757576,1.003931848,0.333333333,0.304347826,5
523,Romain Philippoteaux,Lorient,28,LM,RM,NA,0.571428571,0.5,0.9,0,0.1875,1.142857143,0.5,0,1.5,0.555555556,0.714285714,1.571428571,0.5,1.5,0.75,1.333333333,0.506060606,0.976408912,1,0.304347826,0
524,Ruben Perez,Granada,27,CM,NA,NA,2.5,1.571428571,1.5,0,0.8125,2.571428571,2,0,1,0.555555556,1,1,1,0.5,1,1,1.315151515,1.015727392,1,2.260869565,0
525,Saido Berahino,West Brom,22,ST,LW,NA,0.428571429,0.142857143,0.6,0,0,0.714285714,0,1.379310345,0,1.222222222,0.857142857,0.857142857,0.8,1.5,2.375,1.777777778,0.445454545,1.023591088,0.333333333,0.217391304,0
526,Salif Sane,Hannover,25,CB,CDM,NA,1.714285714,1.642857143,1.8,0.5,2.0625,1.714285714,3,0.689655172,0,1.333333333,0.428571429,1.571428571,1.8,0.5,0.875,1.555555556,1.539393939,1.002621232,0.333333333,1.217391304,0
527,Saul Niguez,Atletico Madrid,21,RM,CM,NA,2.142857143,1.285714286,1.5,0.5,0.9375,1.571428571,2,1.379310345,1,1.666666667,0.857142857,1.428571429,0.8,1,1.5,1.666666667,1.109090909,1,0.666666667,0.347826087,0
528,Sebastien Squillaci,SC Bastia,35,CB,NA,NA,0.928571429,1.357142857,0.5,5,4.375,0.571428571,2.5,0.689655172,1,0.444444444,0.142857143,0,0.6,1,0,0.222222222,0.812121212,1.068152031,0,0.826086957,0
529,Sergi Gomez,Celta Vigo,24,CB,RB,NA,1.214285714,2.285714286,1,1.5,2.0625,0.714285714,2.5,0,0.5,0.111111111,0.142857143,0.142857143,0.2,0,0.25,0.222222222,1.448484848,1.121887287,0,0.826086957,0
530,Sergi Roberto,Barcelona,24,CB,CDM,NA,1.214285714,1,0.5,0.5,0.3125,0.714285714,0,0,2.5,0.555555556,0.857142857,1.285714286,0.7,0,0.75,0.666666667,1.209090909,1.154652687,1,0.347826087,2.5
531,Sergio Alvarez,Celta Vigo,29,GK,NA,NA,0,0.071428571,0,0,0.5,0.142857143,0,0,0,0,0,0,0,0,0,0,0.821212121,0.699868938,0,2.956521739,0
532,Stefan Aigner,Eintracht Frankfurt,28,ST,RW,NA,1.142857143,0.714285714,1.6,0,0.25,0.857142857,0,1.034482759,1.5,1.555555556,1.142857143,0.714285714,1.7,5.5,1.375,1.444444444,0.684848485,0.943643512,1.333333333,0.217391304,0
533,Thomas Muller,Bayern Munich,26,ST,CAM,NA,0.571428571,0.357142857,0.8,0,0.3125,0.857142857,0,6.896551724,2.5,3.333333333,2.714285714,1.714285714,0.9,2,1.375,1.666666667,1.033333333,1.009174312,0.666666667,0.391304348,0
534,Tobias Kempe,Darmstadt,27,LW,NA,NA,0.357142857,0.714285714,0.5,0,0.1875,0.714285714,0,0,1.5,1.111111111,1.428571429,0.857142857,0.4,1.5,0.875,0.777777778,0.357575758,0.778505898,2.333333333,0.217391304,0
535,Vangelis Moras,Verona,34,CB,NA,NA,1.071428571,1.214285714,1,5.5,4.0625,0.714285714,2,0.344827586,0.5,0.222222222,0.285714286,0.714285714,1,0,0.375,0.333333333,1.075757576,1.068152031,0,1.260869565,0
536,Vladimir Darida,Hertha Berlin,25,CM,NA,NA,0.642857143,1.5,1.8,0,0.375,1.142857143,1,1.724137931,1,1.444444444,1.571428571,0.714285714,1.5,1,1.375,1.555555556,1.627272727,1.068152031,2.333333333,0.913043478,0
537,Yannick Cahuzac,SC Bastia,31,CDM,NA,NA,1.928571429,1.857142857,1.6,1,1,1.571428571,1,0.689655172,0.5,0.444444444,0.571428571,0.714285714,1,0,1,0.777777778,1.066666667,1.05242464,0.333333333,0.869565217,0
538,Yoann Andreu,Angers,27,LB,NA,NA,1.428571429,1.714285714,1.2,1,1.3125,0.857142857,1,0,0.5,0.222222222,0.571428571,1,0.6,0,0.5,0.777777778,1.1,1.02621232,1.333333333,0.782608696,0
539,Zlatan Ibrahimovic,Man United,34,ST,NA,NA,0.357142857,0.142857143,0.9,0,0.5625,0.571428571,0.5,13.10344828,6.5,5.555555556,2.142857143,1.714285714,1.1,8,2.125,2.444444444,1.339393939,1.034076016,0,0.695652174,10
540,Achraf Lazaar,Palermo,24,LB,LM,NA,1.642857143,1.142857143,1.2,1,1,1.571428571,1,0.344827586,1,1,1,2,1.2,0.5,1.75,1.888888889,0.987878788,0.951507208,2.666666667,0.869565217,0
541,Adam Lallana,Liverpool,28,CAM,LM,NA,1.428571429,0.5,0.9,0,0.75,1.571428571,0.5,1.379310345,3,1.666666667,2.428571429,2,1,2.5,2.375,1.777777778,1,1.079947575,1.333333333,0.347826087,5
542,Alexis Sanchez,Arsenal,27,LW,ST,NA,1.142857143,0.571428571,1.1,0,0.125,1.142857143,0.5,4.482758621,2,4,3,4.857142857,2.2,2,4.125,2.666666667,1.448484848,1.043250328,1.333333333,1.043478261,10
543,Alvaro Cejudo,Real Betis,32,LM,RM,NA,1.428571429,0.785714286,1.5,0.5,0.4375,1.571428571,0.5,0.344827586,1,1.333333333,1.285714286,1.857142857,1.4,0,1.875,1.333333333,0.681818182,0.938401048,2.666666667,0.391304348,0
544,Andre Gomes,Valencia,22,CM,NA,NA,0.785714286,0.357142857,2,0,0.3125,1.571428571,0.5,1.034482759,1.5,1.555555556,1.285714286,2.428571429,1.5,0.5,3.125,2.222222222,1.306060606,1.061598952,0.666666667,1.130434783,2.5
545,Anthony Mounier,Bologna,28,LW,CAM,NA,0.928571429,0.428571429,1.3,0,0.125,1.428571429,0,1.379310345,1,0.777777778,1.571428571,1.571428571,1.1,2,2.25,1.666666667,0.624242424,0.94757536,2,0.260869565,0
